epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230919_004308,1.3212039090394974,109.39075374603271,0.426625,0.10750780666412404,1.192379738330841,7.667640209197998,0.4725,0.4781330995912206
1,20230919_004308,1.0211391183137895,111.22204303741455,0.55375,0.5789371647826272,0.9650673561096191,7.0890257358551025,0.5745,0.5822672465179717
2,20230919_004308,0.6683274578750134,111.13099837303162,0.726875,0.7431646777035323,0.9784273076057434,6.699507713317871,0.6255,0.6354753055315501
3,20230919_004308,0.2867931723147631,111.13547706604004,0.897,0.9025381438568401,0.7491468761563301,7.146609544754028,0.7495,0.7619590894011194
4,20230919_004308,0.11139864831510932,111.0491156578064,0.9605,0.9627693800194441,0.8804791679382324,7.455957889556885,0.754,0.7736209307396774
5,20230919_004308,0.07155372614040971,111.22121596336365,0.97525,0.9761465759217918,0.8779117110669613,6.727310657501221,0.766,0.7792139919578028
6,20230919_004308,0.0838713079659501,111.32093930244446,0.972125,0.9734733984613779,0.9275638868808747,6.833470821380615,0.742,0.7556110326283089
7,20230919_004308,0.07658227236312815,111.0562150478363,0.973875,0.9744046429307106,0.8980662075281143,7.489062786102295,0.773,0.7896075478731392
8,20230919_004308,0.05862637572636595,110.98611903190613,0.97875,0.979248244085251,0.8963809370994568,7.158992528915405,0.7725,0.7890456888219515
9,20230919_004308,0.041428151842439545,111.05726027488708,0.986625,0.9873294428395918,0.9175415783524513,6.756054401397705,0.7735,0.7882908759139404
