epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230915_141602,0.9260378412768244,229.93661427497864,0.609275,0.11648995464253174,0.6564832513928414,3.221163749694824,0.753,0.7704879879427482
1,20230915_141602,0.2586464365663007,229.64964723587036,0.90555,0.9103514877091753,0.5368623259812594,3.2071728706359863,0.8375,0.8484870949450365
2,20230915_141602,0.12587376466998831,230.1719262599945,0.9561,0.9580853646413123,0.5263902174979448,3.06526517868042,0.855,0.8645304675291527
3,20230915_141602,0.09317550006769598,230.44526886940002,0.968125,0.9695109213397346,0.5283137778043747,3.0548794269561768,0.867,0.8758496731071974
4,20230915_141602,0.07195382388022263,230.7866849899292,0.97615,0.977101846667526,0.5369841064242646,3.138211488723755,0.8605,0.8701679433666056
5,20230915_141602,0.05932891169600771,230.70516395568848,0.979475,0.9802978397969575,0.6253119283877313,3.153701066970825,0.856,0.8656445478669814
6,20230915_141602,0.0508834797020012,230.7323203086853,0.98315,0.9838562664643435,0.5472310633026063,3.3107004165649414,0.866,0.8753564039246209
7,20230915_141602,0.047655690082430376,231.11729288101196,0.984125,0.9847501901369649,0.5276835063099861,3.3056719303131104,0.8765,0.8843829537723022
8,20230915_141602,0.045725650874858546,231.5770182609558,0.9843,0.9849185496261029,0.5609326432291418,3.260841131210327,0.8795,0.8854957333967443
9,20230915_141602,0.038995654361124614,231.18507838249207,0.986575,0.9870838980186614,0.6435534110628068,3.116196393966675,0.8675,0.8751119292025351
10,20230915_141602,0.036558456495928114,230.96278619766235,0.987775,0.9882355718835216,0.5456210749149323,3.23136305809021,0.871,0.8793613778025217
11,20230915_141602,0.03331167943454202,231.3426365852356,0.9887,0.9891201591322674,0.4643267244612798,3.163303852081299,0.8885,0.8948679826891146
12,20230915_141602,0.03050964982227597,231.36885166168213,0.9894,0.9898009515534575,0.5321274732304737,3.1778504848480225,0.894,0.900608554271391
13,20230915_141602,0.029121209249924868,231.07300686836243,0.990225,0.9905332994303591,0.5451090155476704,3.1714589595794678,0.8885,0.8962270195791178
14,20230915_141602,0.028452682722191095,231.6504454612732,0.99035,0.9907971888847099,0.4795846424275078,3.523963212966919,0.89,0.8972541229965435
15,20230915_141602,0.023432854550285993,232.3376281261444,0.991975,0.9921456144776913,0.5729862264210824,3.2661571502685547,0.8835,0.8909823103407684
16,20230915_141602,0.025140361792252226,231.82262897491455,0.99215,0.9924710900560058,0.5935737003078684,3.220897674560547,0.881,0.889201130359606
17,20230915_141602,0.025490298434106443,231.85841608047485,0.9912,0.9915049973316312,0.5027568766852492,3.3085391521453857,0.896,0.9024622177829602
18,20230915_141602,0.021425758563321868,231.91980600357056,0.992625,0.9928244484815443,0.5340812439755246,3.5480475425720215,0.895,0.9008624688503046
19,20230915_141602,0.025115891578339142,231.61388111114502,0.9916,0.9919100847453185,0.5120602170833154,3.2505509853363037,0.895,0.9016634847578509
