epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230927_183049,1.2762485380751638,611.873345375061,0.4502,0.1490839618664713,1.1227636858820915,40.895689725875854,0.5,0.5327878460881982
1,20230927_183049,0.8006212338091085,532.1653435230255,0.6602,0.6802938178282427,0.7554582748562098,18.27971887588501,0.7,0.7154407344208529
2,20230927_183049,0.3271299835722953,537.320066690445,0.8788,0.8850812484022864,0.7313435482792556,16.18566632270813,0.812,0.8231484222106007
3,20230927_183049,0.18203383382891838,556.1223978996277,0.935,0.9374449108762404,0.6471385275945067,15.643819808959961,0.812,0.8251810114942228
4,20230927_183049,0.10747086587428939,563.148206949234,0.9624,0.9641678990813339,0.6599927860079333,14.100112676620483,0.84,0.8499142771695751
5,20230927_183049,0.09342228710899106,553.26109623909,0.968,0.9696270774184136,0.7332927118986845,16.4089035987854,0.852,0.8641748568262283
6,20230927_183049,0.08966363322182437,554.3317625522614,0.9698,0.9711680276280703,0.6679593375883996,15.871387958526611,0.828,0.8354370631525876
7,20230927_183049,0.06584601536725675,557.5178904533386,0.9802,0.9810206201522469,0.7608217056840658,16.372089862823486,0.812,0.8156778633138234
8,20230927_183049,0.05671174006043605,561.7037909030914,0.98,0.9806951566717756,0.6359218007710297,17.00889778137207,0.856,0.8624884608706651
9,20230927_183049,0.06385814204321841,560.3538675308228,0.9792,0.980035769531747,0.5724055770551786,15.418835401535034,0.864,0.8704750014862375
