epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230919_232952,0.7499693118959133,328.58057165145874,0.69175,0.12634822067691603,0.5696610817313195,3.4528379440307617,0.804,0.8178933773193956
1,20230919_232952,0.17290226960468238,321.6718542575836,0.9385714285714286,0.9413930500731243,0.4932685731202364,3.3290345668792725,0.8585,0.8685611934517968
2,20230919_232952,0.09774989208221502,322.6093895435333,0.9661071428571428,0.9675841190532971,0.4800230625420809,3.2638792991638184,0.8625,0.870920512927265
3,20230919_232952,0.07278448457455046,322.8229763507843,0.9755178571428571,0.9764939942717504,0.6488636863864958,3.2509920597076416,0.8265,0.831174512987532
4,20230919_232952,0.05897918718459966,323.06232166290283,0.9801428571428571,0.980964641965746,0.4917403707019985,3.2744762897491455,0.8785,0.8871578725701698
5,20230919_232952,0.04852530073436563,323.53652715682983,0.9835178571428571,0.9842487668490076,0.5531626201476901,3.2644834518432617,0.872,0.8782795905722912
6,20230919_232952,0.04345817038572672,323.57264471054077,0.9858035714285714,0.9863870348204011,0.5673539871578105,3.2460789680480957,0.8675,0.8770464657185084
7,20230919_232952,0.03706271980496552,323.77667355537415,0.9873392857142858,0.9878476308687281,0.6107011504974216,3.3667564392089844,0.866,0.8746448786347573
8,20230919_232952,0.03286062827871293,323.92138266563416,0.989,0.9894027900830483,0.5147565886339871,3.297427177429199,0.887,0.8946500314523043
9,20230919_232952,0.031384846028384865,323.925665140152,0.9898035714285714,0.9901805832100286,0.5374819845369784,3.2384414672851562,0.894,0.9019117402773326
10,20230919_232952,0.029700738311837734,323.66207480430603,0.9898392857142857,0.9902781329780114,0.47898507986217737,3.208264112472534,0.898,0.9045209140494854
11,20230919_232952,0.02446257582033494,323.6916699409485,0.9921785714285715,0.9924234596483226,0.5831754588522017,3.1386208534240723,0.8945,0.9010426475787406
12,20230919_232952,0.02594263240867232,323.6863045692444,0.9914642857142857,0.9917762434839028,0.5138584409852046,3.432281970977783,0.8985,0.9053815838481754
13,20230919_232952,0.021871571927016702,323.391056060791,0.992625,0.9929223255913913,0.5739907077264798,3.2494406700134277,0.8965,0.9042175907444776
14,20230919_232952,0.02351842051926048,323.4626760482788,0.9924285714285714,0.9926476766098075,0.5601838467963971,3.193638563156128,0.8825,0.8899539545268983
15,20230919_232952,0.021150620651480493,323.4113976955414,0.9931071428571429,0.9933134616915433,0.5821538956058212,3.1421008110046387,0.882,0.8905735360738273
16,20230919_232952,0.020119537680175718,323.2770652770996,0.9936428571428572,0.9939129301127352,0.480592468889663,3.1372549533843994,0.905,0.9115314964188848
17,20230919_232952,0.018487173060846025,323.3334743976593,0.9936785714285714,0.9939358872035307,0.5271825347751146,3.233349561691284,0.8975,0.9036075412011071
18,20230919_232952,0.018847472252554846,323.5855038166046,0.9938214285714285,0.9940122655622698,0.4909003767378163,3.213115692138672,0.894,0.9009819562530843
19,20230919_232952,0.016471862097449306,323.50718665122986,0.9947857142857143,0.9949954383308391,0.49750381445663516,3.1736741065979004,0.897,0.9045694602715197
