epoch_index,train_serial,train_loss,train_elapsed_time,train_accuracy,train_f1macro,val_loss,val_elapsed_time,val_accuracy,val_f1macro
0,20230924_153013,1.1754698433434239,541.3431406021118,0.514,0.1352159797641518,0.9701502770185471,22.551190614700317,0.596,0.6172429445242077
1,20230924_153013,0.5284827888464204,519.414636850357,0.803,0.8142757896078487,0.7396749220788479,13.624890804290771,0.76,0.7786417940268322
2,20230924_153013,0.1889901571332837,527.002462387085,0.9366,0.9402949703291297,0.6715012667700648,15.61354947090149,0.796,0.8049589695295506
3,20230924_153013,0.09832564896023192,518.1098115444183,0.9688,0.970356616369099,0.7927366467192769,14.425065040588379,0.8,0.8116111961091302
4,20230924_153013,0.06925972467496658,533.9037840366364,0.9758,0.9771194034538505,0.5660427678376436,17.147915363311768,0.864,0.8693937450283522
5,20230924_153013,0.0642396203334668,514.3757977485657,0.9758,0.9771555684676766,0.7140987860038877,13.831979751586914,0.812,0.8221792487395636
6,20230924_153013,0.04735287385365997,519.7979052066803,0.9848,0.9852854888533766,0.647819334641099,15.746563196182251,0.816,0.8252385307570268
7,20230924_153013,0.028869116697802594,511.25370931625366,0.9904,0.9908997271470679,0.6841136668226682,15.303657293319702,0.856,0.8649593921478654
8,20230924_153013,0.025936439487455113,507.6263279914856,0.9922,0.992597500848673,0.6014459850266576,13.005865097045898,0.864,0.8719478606354034
9,20230924_153013,0.029526144102152166,512.3404519557953,0.9912,0.9916380908387058,0.5631247447163332,15.36116337776184,0.86,0.867402374529178
